Team,games,Win,T_Pace,T_EFG,T_ORB,T_TOV,T_FTFGA,Team_stats,O_EFG,O_ORB,O_TOV,O_FTFGA,School,SOS
Quinnipiac,15.0,L,72.8,0.517066666667,35.02,18.0333333333,0.292466666667,Siena,0.4798,25.3733333333,16.0533333333,0.324666666667,Siena,-2.91
Monmouth,16.0,W,72.91875,0.5078125,35.625,17.88125,0.2895625,Siena,0.4690625,26.03125,16.10625,0.3159375,Siena,-2.91
Rider,17.0,L,73.1352941176,0.504529411765,35.5529411765,18.1352941176,0.284882352941,Siena,0.474117647059,25.6764705882,15.7470588235,0.310235294118,Siena,-2.91
Canisius,18.0,L,72.6722222222,0.501611111111,35.1666666667,18.0277777778,0.286166666667,Siena,0.469388888889,25.9333333333,15.85,0.303277777778,Siena,-2.91
Niagara,19.0,L,72.6473684211,0.515210526316,34.5526315789,17.9263157895,0.295315789474,Siena,0.473894736842,25.6526315789,15.6736842105,0.293052631579,Siena,-2.91
Marist,20.0,L,72.74,0.5181,34.17,17.85,0.2978,Siena,0.47085,25.84,15.955,0.30435,Siena,-2.91
Monmouth,22.0,W,72.75,0.518363636364,34.4227272727,17.6909090909,0.305,Siena,0.469863636364,26.4272727273,15.3272727273,0.303545454545,Siena,-2.91
Saint Peter's,22.0,L,72.75,0.518363636364,34.4227272727,17.6909090909,0.305,Siena,0.469863636364,26.4272727273,15.3272727273,0.303545454545,Siena,-2.91
Marist,24.0,W,72.2666666667,0.522875,34.0333333333,17.8666666667,0.299,Siena,0.469708333333,25.975,15.0583333333,0.29975,Siena,-2.91
Canisius,24.0,L,72.2666666667,0.522875,34.0333333333,17.8666666667,0.299,Siena,0.469708333333,25.975,15.0583333333,0.29975,Siena,-2.91
Iona,25.0,L,72.384,0.52604,34.188,17.944,0.29992,Siena,0.4682,25.904,15.136,0.2986,Siena,-2.91
Rider,26.0,L,72.5,0.531038461538,34.4461538462,18.3269230769,0.302807692308,Siena,0.467538461538,26.1269230769,14.9423076923,0.294692307692,Siena,-2.91
Iona,28.0,W,72.2892857143,0.5305,35.4285714286,18.0464285714,0.29775,Siena,0.471071428571,26.4785714286,14.7607142857,0.287035714286,Siena,-2.91
Fairfield,28.0,W,72.2892857143,0.5305,35.4285714286,18.0464285714,0.29775,Siena,0.471071428571,26.4785714286,14.7607142857,0.287035714286,Siena,-2.91
Quinnipiac,29.0,L,72.3862068966,0.525793103448,35.7206896552,17.9034482759,0.293793103448,Siena,0.471793103448,26.5068965517,14.6689655172,0.286896551724,Siena,-2.91
Stanford,2.0,W,69.3,0.4485,10.05,18.15,0.3615,Charleston Southern,0.5635,47.85,8.1,0.49,Charleston Southern,-2.25
Arkansas,3.0,W,76.7,0.4485,10.05,18.15,0.3615,Charleston Southern,0.531666666667,47.1666666667,10.9666666667,0.435,Charleston Southern,-2.25
East Tennessee State,5.0,L,74.8,0.49075,20.2,16.525,0.2815,Charleston Southern,0.5516,39.48,12.08,0.3778,Charleston Southern,-2.25
Akron,5.0,W,74.8,0.49075,20.2,16.525,0.2815,Charleston Southern,0.5516,39.48,12.08,0.3778,Charleston Southern,-2.25
Winthrop,7.0,W,74.0,0.490666666667,20.7,15.6333333333,0.2185,Charleston Southern,0.547714285714,36.1285714286,11.5285714286,0.346571428571,Charleston Southern,-2.25
Liberty,7.0,L,74.0,0.490666666667,20.7,15.6333333333,0.2185,Charleston Southern,0.547714285714,36.1285714286,11.5285714286,0.346571428571,Charleston Southern,-2.25
Rider,9.0,W,73.2888888889,0.503,17.95,15.3,0.21525,Charleston Southern,0.547666666667,31.9777777778,12.6888888889,0.316888888889,Charleston Southern,-2.25
Wright State,10.0,W,73.77,0.503,17.95,15.3,0.21525,Charleston Southern,0.5485,34.53,12.51,0.3077,Charleston Southern,-2.25
Florida State,11.0,W,73.7727272727,0.501555555556,17.8111111111,15.9,0.221222222222,Charleston Southern,0.544090909091,33.2727272727,13.2090909091,0.326181818182,Charleston Southern,-2.25
High Point,14.0,W,74.2285714286,0.502090909091,17.8818181818,16.0727272727,0.198636363636,Charleston Southern,0.547071428571,31.0642857143,13.7571428571,0.308785714286,Charleston Southern,-2.25
Radford,15.0,W,74.0066666667,0.506583333333,18.1083333333,16.025,0.186083333333,Charleston Southern,0.545333333333,31.0466666667,13.4066666667,0.291866666667,Charleston Southern,-2.25
North Carolina-Asheville,16.0,W,73.8625,0.509846153846,18.6384615385,16.2538461538,0.179307692308,Charleston Southern,0.5468125,30.725,13.45625,0.2919375,Charleston Southern,-2.25
Liberty,16.0,L,73.8625,0.509846153846,18.6384615385,16.2538461538,0.179307692308,Charleston Southern,0.5468125,30.725,13.45625,0.2919375,Charleston Southern,-2.25
Campbell,18.0,L,73.0611111111,0.523733333333,17.7733333333,16.4866666667,0.186,Charleston Southern,0.5445,29.2,13.3611111111,0.274833333333,Charleston Southern,-2.25
Presbyterian,19.0,L,73.1736842105,0.5255,17.8,16.66875,0.1840625,Charleston Southern,0.54,28.6315789474,13.2526315789,0.274157894737,Charleston Southern,-2.25
Coastal Carolina,19.0,W,73.1736842105,0.5255,17.8,16.66875,0.1840625,Charleston Southern,0.54,28.6315789474,13.2526315789,0.274157894737,Charleston Southern,-2.25
Winthrop,20.0,W,73.245,0.519941176471,17.7588235294,16.4117647059,0.179588235294,Charleston Southern,0.5392,28.49,13.26,0.26995,Charleston Southern,-2.25
Gardner-Webb,22.0,W,73.3136363636,0.513421052632,18.0842105263,16.5789473684,0.188263157895,Charleston Southern,0.537727272727,28.4090909091,13.2227272727,0.278090909091,Charleston Southern,-2.25
North Carolina-Asheville,23.0,W,73.1,0.5093,18.43,16.77,0.18315,Charleston Southern,0.536956521739,28.0739130435,13.547826087,0.276652173913,Charleston Southern,-2.25
Longwood,23.0,W,73.1,0.5093,18.43,16.77,0.18315,Charleston Southern,0.536956521739,28.0739130435,13.547826087,0.276652173913,Charleston Southern,-2.25
Presbyterian,24.0,L,72.7208333333,0.507571428571,18.880952381,16.7428571429,0.179,Charleston Southern,0.537291666667,27.5,13.6791666667,0.26825,Charleston Southern,-2.25
High Point,26.0,W,72.0307692308,0.504826086957,19.552173913,16.4130434783,0.179956521739,Charleston Southern,0.535615384615,26.7807692308,13.5923076923,0.273269230769,Charleston Southern,-2.25
Gardner-Webb,26.0,W,72.0307692308,0.504826086957,19.552173913,16.4130434783,0.179956521739,Charleston Southern,0.535615384615,26.7807692308,13.5923076923,0.273269230769,Charleston Southern,-2.25
Campbell,28.0,W,71.825,0.50268,20.572,15.888,0.17996,Charleston Southern,0.542428571429,26.1714285714,13.9,0.27675,Charleston Southern,-2.25
Coastal Carolina,28.0,W,71.825,0.50268,20.572,15.888,0.17996,Charleston Southern,0.542428571429,26.1714285714,13.9,0.27675,Charleston Southern,-2.25
Cal Poly,2.0,L,76.6,0.483,41.45,16.55,0.3085,UCLA,0.486,22.25,11.85,0.2705,UCLA,10.08
Pepperdine,3.0,L,75.6666666667,0.505333333333,42.5666666667,17.6666666667,0.289,UCLA,0.46,26.4666666667,12.4,0.222666666667,UCLA,10.08
Cal State Northridge,4.0,L,74.225,0.50225,40.85,15.35,0.2535,UCLA,0.4205,25.125,14.075,0.21,UCLA,10.08
Kentucky,4.0,L,74.225,0.50225,40.85,15.35,0.2535,UCLA,0.4205,25.125,14.075,0.21,UCLA,10.08
Long Beach State,5.0,L,73.58,0.5168,38.68,14.84,0.301,UCLA,0.4242,26.92,13.14,0.2256,UCLA,10.08
Gonzaga,6.0,L,73.1333333333,0.5215,37.7833333333,14.3833333333,0.275666666667,UCLA,0.444,26.85,13.7333333333,0.225333333333,UCLA,10.08
McNeese State,8.0,L,72.4875,0.533875,36.6,14.0375,0.26775,UCLA,0.455625,27.9375,14.0875,0.206,UCLA,10.08
Arizona,11.0,L,72.6545454545,0.505545454545,37.7818181818,14.1181818182,0.273545454545,UCLA,0.461272727273,27.0636363636,13.4545454545,0.210181818182,UCLA,10.08
Arizona State,12.0,L,72.4583333333,0.513583333333,36.7166666667,13.8916666667,0.26375,UCLA,0.463916666667,28.225,13.1166666667,0.215083333333,UCLA,10.08
Southern California,14.0,W,72.7214285714,0.514071428571,35.0857142857,13.7071428571,0.246642857143,UCLA,0.471214285714,28.1214285714,12.8785714286,0.214642857143,UCLA,10.08
Oregon State,15.0,L,72.7333333333,0.517866666667,35.0533333333,14.0333333333,0.2516,UCLA,0.471066666667,28.2133333333,12.8,0.212666666667,UCLA,10.08
Oregon,15.0,W,72.7333333333,0.517866666667,35.0533333333,14.0333333333,0.2516,UCLA,0.471066666667,28.2133333333,12.8,0.212666666667,UCLA,10.08
Washington,17.0,W,73.0823529412,0.513882352941,34.4588235294,14.0176470588,0.256117647059,UCLA,0.478764705882,29.2647058824,12.9882352941,0.215235294118,UCLA,10.08
Washington State,18.0,L,73.1888888889,0.513111111111,33.7222222222,13.9833333333,0.2645,UCLA,0.473277777778,28.2944444444,13.5611111111,0.212555555556,UCLA,10.08
Southern California,18.0,W,73.1888888889,0.513111111111,33.7222222222,13.9833333333,0.2645,UCLA,0.473277777778,28.2944444444,13.5611111111,0.212555555556,UCLA,10.08
Arizona,19.0,W,73.1526315789,0.507105263158,34.0526315789,14.0894736842,0.255157894737,UCLA,0.476315789474,28.1631578947,13.5631578947,0.211263157895,UCLA,10.08
Arizona State,20.0,L,73.295,0.50675,33.43,14.115,0.2519,UCLA,0.4757,28.04,13.415,0.2266,UCLA,10.08
Utah,21.0,W,73.2857142857,0.508761904762,32.880952381,14.0476190476,0.248476190476,UCLA,0.476428571429,27.6571428571,13.6666666667,0.223333333333,UCLA,10.08
Colorado,23.0,L,72.7086956522,0.514869565217,31.7217391304,13.8434782609,0.234086956522,UCLA,0.476652173913,27.5869565217,13.5173913043,0.211,UCLA,10.08
University of California,24.0,W,72.575,0.511,31.5458333333,13.6833333333,0.230208333333,UCLA,0.478333333333,27.5541666667,13.375,0.21125,UCLA,10.08
Stanford,25.0,W,72.22,0.51164,31.616,13.72,0.22972,UCLA,0.48656,27.732,13.364,0.2126,UCLA,10.08
Oregon,25.0,W,72.22,0.51164,31.616,13.72,0.22972,UCLA,0.48656,27.732,13.364,0.2126,UCLA,10.08
Oregon State,26.0,W,72.1692307692,0.5125,31.1230769231,13.85,0.224153846154,UCLA,0.487730769231,27.9076923077,13.5153846154,0.214192307692,UCLA,10.08
Portland,2.0,L,73.55,0.5145,31.05,18.75,0.246,UC-Davis,0.4465,26.85,10.85,0.0325,UC-Davis,-0.99
Sacramento State,3.0,W,76.4,0.5145,31.05,18.75,0.246,UC-Davis,0.484333333333,21.9,16.0333333333,0.155,UC-Davis,-0.99
Utah Valley,4.0,L,75.55,0.538666666667,31.4,20.2333333333,0.279333333333,UC-Davis,0.48,23.175,13.875,0.233,UC-Davis,-0.99
Sacramento State,5.0,L,74.94,0.546,30.45,18.6,0.273,UC-Davis,0.4994,20.6,15.38,0.2248,UC-Davis,-0.99
Saint Mary's (CA),6.0,W,74.0333333333,0.5388,27.88,18.36,0.2734,UC-Davis,0.4885,21.0166666667,14.95,0.209166666667,UC-Davis,-0.99
San Diego,8.0,W,72.55,0.518428571429,24.1428571429,17.4571428571,0.261285714286,UC-Davis,0.504625,21.75,15.4,0.22175,UC-Davis,-0.99
Air Force,8.0,W,72.55,0.518428571429,24.1428571429,17.4571428571,0.261285714286,UC-Davis,0.504625,21.75,15.4,0.22175,UC-Davis,-0.99
Idaho,9.0,W,72.1111111111,0.50525,25.85,17.5125,0.2445,UC-Davis,0.513333333333,21.1111111111,16.0555555556,0.222555555556,UC-Davis,-0.99
Seattle,10.0,W,71.45,0.493555555556,25.4888888889,18.1,0.270111111111,UC-Davis,0.5147,22.21,16.44,0.2164,UC-Davis,-0.99
Boise State,11.0,W,71.2545454545,0.4976,26.39,18.38,0.2634,UC-Davis,0.518909090909,23.4363636364,17.1090909091,0.222272727273,UC-Davis,-0.99
UC-Irvine,14.0,W,70.6142857143,0.487333333333,24.8083333333,18.65,0.263083333333,UC-Davis,0.524285714286,23.3714285714,16.8214285714,0.239071428571,UC-Davis,-0.99
Long Beach State,15.0,W,70.2733333333,0.482923076923,24.4384615385,19.0461538462,0.249,UC-Davis,0.519133333333,23.52,16.7733333333,0.232466666667,UC-Davis,-0.99
Cal State Northridge,15.0,L,70.2733333333,0.482923076923,24.4384615385,19.0461538462,0.249,UC-Davis,0.519133333333,23.52,16.7733333333,0.232466666667,UC-Davis,-0.99
UC-Riverside,17.0,L,69.6058823529,0.487,24.4666666667,19.2466666667,0.2422,UC-Davis,0.515235294118,23.5823529412,17.0588235294,0.219352941176,UC-Davis,-0.99
Hawaii,17.0,W,69.6058823529,0.487,24.4666666667,19.2466666667,0.2422,UC-Davis,0.515235294118,23.5823529412,17.0588235294,0.219352941176,UC-Davis,-0.99
Cal State Fullerton,18.0,L,69.1611111111,0.4905,24.29375,19.25,0.2416875,UC-Davis,0.5225,24.0277777778,16.8777777778,0.225666666667,UC-Davis,-0.99
Cal Poly,20.0,L,68.585,0.490555555556,24.8166666667,18.3388888889,0.237277777778,UC-Davis,0.51925,23.63,17.14,0.2256,UC-Davis,-0.99
Cal State Fullerton,21.0,W,68.7095238095,0.483052631579,24.1684210526,18.1315789474,0.241684210526,UC-Davis,0.512666666667,24.1714285714,17.1238095238,0.227761904762,UC-Davis,-0.99
UC-Riverside,22.0,L,68.5409090909,0.478,23.985,17.985,0.23685,UC-Davis,0.503863636364,24.2409090909,17.2772727273,0.235772727273,UC-Davis,-0.99
UC-Santa Barbara,22.0,W,68.5409090909,0.478,23.985,17.985,0.23685,UC-Davis,0.503863636364,24.2409090909,17.2772727273,0.235772727273,UC-Davis,-0.99
Long Beach State,23.0,W,68.3652173913,0.480904761905,24.2047619048,18.0523809524,0.235857142857,UC-Davis,0.502043478261,24.9565217391,17.1086956522,0.244391304348,UC-Davis,-0.99
Cal Poly,25.0,W,68.196,0.474173913043,23.1826086957,18.3347826087,0.233826086957,UC-Davis,0.49224,26.292,17.156,0.24352,UC-Davis,-0.99
UC-Santa Barbara,26.0,W,68.2769230769,0.472541666667,23.65,18.6125,0.23025,UC-Davis,0.488153846154,26.1615384615,17.0846153846,0.246307692308,UC-Davis,-0.99
UC-Irvine,26.0,W,68.2769230769,0.472541666667,23.65,18.6125,0.23025,UC-Davis,0.488153846154,26.1615384615,17.0846153846,0.246307692308,UC-Davis,-0.99
Hawaii,27.0,W,68.2333333333,0.47592,23.296,18.78,0.22256,UC-Davis,0.487962962963,26.3518518519,17.1222222222,0.240333333333,UC-Davis,-0.99
Cal State Northridge,29.0,L,68.2551724138,0.477555555556,22.7518518519,18.4555555556,0.221851851852,UC-Davis,0.486620689655,25.8724137931,17.2586206897,0.242068965517,UC-Davis,-0.99
South Alabama,2.0,L,76.9,0.492,29.15,13.9,0.267,North Carolina State,0.4845,29.0,13.8,0.219,North Carolina State,9.3
IUPUI,2.0,L,76.9,0.492,29.15,13.9,0.267,North Carolina State,0.4845,29.0,13.8,0.219,North Carolina State,9.3
Winthrop,3.0,L,75.9,0.481,31.7,13.3666666667,0.303666666667,North Carolina State,0.459,25.6333333333,14.7666666667,0.185,North Carolina State,9.3
Michigan,5.0,W,73.4,0.461,30.92,11.98,0.3214,North Carolina State,0.4884,22.92,14.94,0.219,North Carolina State,9.3
Bucknell,5.0,L,73.4,0.461,30.92,11.98,0.3214,North Carolina State,0.4884,22.92,14.94,0.219,North Carolina State,9.3
South Florida,7.0,L,72.5714285714,0.474,35.9571428571,12.3571428571,0.324857142857,North Carolina State,0.482,22.8428571429,14.6857142857,0.195857142857,North Carolina State,9.3
High Point,8.0,L,71.6375,0.475375,37.2,12.025,0.30925,North Carolina State,0.48425,24.0375,14.2,0.1985,North Carolina State,9.3
Missouri,8.0,L,71.6375,0.475375,37.2,12.025,0.30925,North Carolina State,0.48425,24.0375,14.2,0.1985,North Carolina State,9.3
North Carolina-Greensboro,9.0,L,70.6888888889,0.473,37.2333333333,11.8666666667,0.324222222222,North Carolina State,0.486,23.5222222222,13.9444444444,0.193888888889,North Carolina State,9.3
Northeastern,10.0,L,70.05,0.469,36.74,12.16,0.3168,North Carolina State,0.4782,24.42,14.26,0.1795,North Carolina State,9.3
Virginia Tech,12.0,W,69.1666666667,0.46475,36.9666666667,12.0833333333,0.303416666667,North Carolina State,0.479666666667,24.7583333333,13.675,0.177333333333,North Carolina State,9.3
Louisville,13.0,W,68.9923076923,0.461769230769,37.5,11.9846153846,0.305307692308,North Carolina State,0.486615384615,25.3230769231,13.6461538462,0.179923076923,North Carolina State,9.3
Wake Forest,14.0,W,69.1714285714,0.463,37.2571428571,11.9642857143,0.289571428571,North Carolina State,0.487571428571,25.6142857143,13.5642857143,0.1905,North Carolina State,9.3
Florida State,14.0,W,69.1714285714,0.463,37.2571428571,11.9642857143,0.289571428571,North Carolina State,0.487571428571,25.6142857143,13.5642857143,0.1905,North Carolina State,9.3
North Carolina,15.0,W,69.4133333333,0.4608,37.6333333333,12.0533333333,0.2942,North Carolina State,0.493266666667,26.5333333333,13.6866666667,0.192866666667,North Carolina State,9.3
Pittsburgh,16.0,L,69.06875,0.45925,38.40625,12.69375,0.28375,North Carolina State,0.4885,28.0,13.50625,0.1921875,North Carolina State,9.3
Duke,18.0,W,69.2944444444,0.470277777778,37.5722222222,13.1277777778,0.274944444444,North Carolina State,0.491722222222,27.9277777778,13.6222222222,0.195111111111,North Carolina State,9.3
Georgia Tech,19.0,W,69.7421052632,0.471842105263,36.9105263158,13.0578947368,0.276105263158,North Carolina State,0.490157894737,28.3578947368,13.4315789474,0.207947368421,North Carolina State,9.3
Miami (FL),19.0,L,69.7421052632,0.471842105263,36.9105263158,13.0578947368,0.276105263158,North Carolina State,0.490157894737,28.3578947368,13.4315789474,0.207947368421,North Carolina State,9.3
Florida State,21.0,W,69.6619047619,0.479333333333,35.6571428571,13.0714285714,0.282380952381,North Carolina State,0.494047619048,27.6619047619,13.3238095238,0.208,North Carolina State,9.3
Duke,21.0,W,69.6619047619,0.479333333333,35.6571428571,13.0714285714,0.282380952381,North Carolina State,0.494047619048,27.6619047619,13.3238095238,0.208,North Carolina State,9.3
Wake Forest,22.0,L,69.6818181818,0.480636363636,35.6772727273,13.0772727273,0.280181818182,North Carolina State,0.500090909091,27.2863636364,13.2681818182,0.219954545455,North Carolina State,9.3
Virginia,23.0,W,70.047826087,0.48447826087,35.347826087,12.9608695652,0.292739130435,North Carolina State,0.501391304348,27.547826087,13.2304347826,0.222260869565,North Carolina State,9.3
Clemson,25.0,L,69.42,0.48484,35.36,13.16,0.28752,North Carolina State,0.5068,27.052,12.828,0.21384,North Carolina State,9.3
North Carolina,25.0,W,69.42,0.48484,35.36,13.16,0.28752,North Carolina State,0.5068,27.052,12.828,0.21384,North Carolina State,9.3
Syracuse,27.0,W,69.7074074074,0.47937037037,34.8555555556,13.2555555556,0.285481481481,North Carolina State,0.508925925926,27.0814814815,13.0222222222,0.211777777778,North Carolina State,9.3
Boston College,28.0,L,69.5142857143,0.483535714286,34.7178571429,13.4142857143,0.282857142857,North Carolina State,0.510142857143,27.15,12.8535714286,0.20975,North Carolina State,9.3
Notre Dame,28.0,W,69.5142857143,0.483535714286,34.7178571429,13.4142857143,0.282857142857,North Carolina State,0.510142857143,27.15,12.8535714286,0.20975,North Carolina State,9.3
Pennsylvania,2.0,W,70.05,0.4515,22.7,14.4,0.16,Central Connecticut State,0.5085,15.25,8.6,0.3325,Central Connecticut State,-8.96
Boston College,2.0,W,70.05,0.4515,22.7,14.4,0.16,Central Connecticut State,0.5085,15.25,8.6,0.3325,Central Connecticut State,-8.96
Binghamton,4.0,W,70.95,0.452,24.125,15.525,0.166,Central Connecticut State,0.558,20.2,11.15,0.25625,Central Connecticut State,-8.96
Maine,5.0,W,73.2,0.4444,24.42,14.8,0.1786,Central Connecticut State,0.5532,21.0,12.58,0.266,Central Connecticut State,-8.96
Brown,5.0,W,73.2,0.4444,24.42,14.8,0.1786,Central Connecticut State,0.5532,21.0,12.58,0.266,Central Connecticut State,-8.96
Fordham,7.0,W,73.1857142857,0.430571428571,25.3285714286,16.6571428571,0.190571428571,Central Connecticut State,0.560142857143,23.5142857143,12.5285714286,0.247857142857,Central Connecticut State,-8.96
Rutgers,7.0,W,73.1857142857,0.430571428571,25.3285714286,16.6571428571,0.190571428571,Central Connecticut State,0.560142857143,23.5142857143,12.5285714286,0.247857142857,Central Connecticut State,-8.96
Massachusetts-Lowell,8.0,L,72.6875,0.432,25.025,16.4125,0.17925,Central Connecticut State,0.558125,23.35,12.925,0.245375,Central Connecticut State,-8.96
Connecticut,9.0,W,73.0,0.434666666667,26.4444444444,15.8222222222,0.193666666667,Central Connecticut State,0.572666666667,22.7777777778,14.3444444444,0.230666666667,Central Connecticut State,-8.96
Yale,10.0,W,73.09,0.43,25.38,16.44,0.2029,Central Connecticut State,0.5805,25.5,14.43,0.2346,Central Connecticut State,-8.96
Bryant,12.0,W,72.25,0.43,26.1833333333,16.9666666667,0.188583333333,Central Connecticut State,0.564333333333,28.2833333333,14.025,0.219583333333,Central Connecticut State,-8.96
Long Island University,13.0,W,72.0384615385,0.434692307692,26.8153846154,17.1230769231,0.190538461538,Central Connecticut State,0.560076923077,28.8538461538,14.2076923077,0.230692307692,Central Connecticut State,-8.96
Mount St. Mary's,13.0,W,72.0384615385,0.434692307692,26.8153846154,17.1230769231,0.190538461538,Central Connecticut State,0.560076923077,28.8538461538,14.2076923077,0.230692307692,Central Connecticut State,-8.96
Fairleigh Dickinson,14.0,W,71.8571428571,0.440142857143,26.4857142857,17.5357142857,0.198214285714,Central Connecticut State,0.553928571429,28.2214285714,13.95,0.236357142857,Central Connecticut State,-8.96
Sacred Heart,15.0,W,72.08,0.442333333333,27.0133333333,17.7,0.2088,Central Connecticut State,0.559333333333,27.88,13.8466666667,0.233266666667,Central Connecticut State,-8.96
Wagner,17.0,W,71.8529411765,0.440882352941,26.6941176471,17.7411764706,0.201823529412,Central Connecticut State,0.554352941176,28.4411764706,14.3705882353,0.226294117647,Central Connecticut State,-8.96
Robert Morris,17.0,W,71.8529411765,0.440882352941,26.6941176471,17.7411764706,0.201823529412,Central Connecticut State,0.554352941176,28.4411764706,14.3705882353,0.226294117647,Central Connecticut State,-8.96
Saint Francis (PA),19.0,W,70.9473684211,0.439526315789,26.1736842105,17.4421052632,0.190526315789,Central Connecticut State,0.548578947368,28.2842105263,13.9842105263,0.235,Central Connecticut State,-8.96
Bryant,19.0,L,70.9473684211,0.439526315789,26.1736842105,17.4421052632,0.190526315789,Central Connecticut State,0.548578947368,28.2842105263,13.9842105263,0.235,Central Connecticut State,-8.96
