Team_ID,Date,Var.5,Opponent,School,School_url,Var.8,Opponent_url
new-orleans,"Mon, Nov 16, 2015",@,Duquesne,New Orleans,new-orleans,L,duquesne
new-orleans,"Thu, Nov 19, 2015",,Pensacola Christian,New Orleans,new-orleans,W,pensacola-christian
new-orleans,"Wed, Nov 25, 2015",@,Bradley,New Orleans,new-orleans,W,bradley
new-orleans,"Sat, Nov 28, 2015",@,Northwestern,New Orleans,new-orleans,L,northwestern
new-orleans,"Wed, Dec 2, 2015",@,Tulane,New Orleans,new-orleans,L,tulane
new-orleans,"Sat, Dec 5, 2015",@,Ball State,New Orleans,new-orleans,L,ball-state
new-orleans,"Sat, Dec 12, 2015",,Williams Baptist,New Orleans,new-orleans,W,williams-baptist
new-orleans,"Wed, Dec 16, 2015",@,Massachusetts,New Orleans,new-orleans,L,massachusetts
new-orleans,"Mon, Dec 21, 2015",@,Louisiana-Lafayette,New Orleans,new-orleans,L,louisiana-lafayette
new-orleans,"Tue, Dec 29, 2015",,Blue Mountain College,New Orleans,new-orleans,W,blue-mountain-college
new-orleans,"Mon, Jan 4, 2016",@,Lamar,New Orleans,new-orleans,W,lamar
new-orleans,"Sat, Jan 9, 2016",@,Sam Houston State,New Orleans,new-orleans,L,sam-houston-state
new-orleans,"Mon, Jan 11, 2016",,Incarnate Word,New Orleans,new-orleans,L,incarnate-word
new-orleans,"Sat, Jan 16, 2016",,Houston Baptist,New Orleans,new-orleans,L,houston-baptist
new-orleans,"Mon, Jan 18, 2016",,Stephen F. Austin,New Orleans,new-orleans,L,stephen-f-austin
new-orleans,"Sat, Jan 23, 2016",@,Texas A&M-Corpus Christi,New Orleans,new-orleans,L,texas-am-corpus-christi
new-orleans,"Mon, Jan 25, 2016",,Central Arkansas,New Orleans,new-orleans,W,central-arkansas
new-orleans,"Sat, Jan 30, 2016",,McNeese State,New Orleans,new-orleans,W,mcneese-state
new-orleans,"Mon, Feb 1, 2016",,Nicholls State,New Orleans,new-orleans,W,nicholls-state
new-orleans,"Sat, Feb 6, 2016",@,Central Arkansas,New Orleans,new-orleans,L,central-arkansas
new-orleans,"Thu, Feb 11, 2016",@,McNeese State,New Orleans,new-orleans,L,mcneese-state
new-orleans,"Mon, Feb 15, 2016",,Texas A&M-Corpus Christi,New Orleans,new-orleans,L,texas-am-corpus-christi
new-orleans,"Sat, Feb 20, 2016",@,Northwestern State,New Orleans,new-orleans,W,northwestern-state
new-orleans,"Wed, Feb 24, 2016",@,Southeastern Louisiana,New Orleans,new-orleans,L,southeastern-louisiana
new-orleans,"Sat, Feb 27, 2016",@,Abilene Christian,New Orleans,new-orleans,L,abilene-christian
new-orleans,"Mon, Feb 29, 2016",@,Nicholls State,New Orleans,new-orleans,L,nicholls-state
new-orleans,"Thu, Mar 3, 2016",,Southeastern Louisiana,New Orleans,new-orleans,L,southeastern-louisiana
new-orleans,"Sat, Mar 5, 2016",,Northwestern State,New Orleans,new-orleans,W,northwestern-state
niagara,"Sun, Nov 15, 2015",@,Saint Joseph's,Niagara,niagara,L,saint-josephs
niagara,"Wed, Nov 18, 2015",,Brown,Niagara,niagara,W,brown
niagara,"Tue, Nov 24, 2015",@,Hartford,Niagara,niagara,L,hartford
niagara,"Sat, Nov 28, 2015",,Youngstown State,Niagara,niagara,L,youngstown-state
niagara,"Fri, Dec 4, 2015",,Quinnipiac,Niagara,niagara,W,quinnipiac
niagara,"Sun, Dec 6, 2015",,Monmouth,Niagara,niagara,L,monmouth
niagara,"Wed, Dec 9, 2015",@,St. John's (NY),Niagara,niagara,L,st-johns-ny
niagara,"Sat, Dec 12, 2015",,Long Island University,Niagara,niagara,L,long-island-university
niagara,"Wed, Dec 23, 2015",@,Albany (NY),Niagara,niagara,L,albany-ny
niagara,"Wed, Dec 30, 2015",@,St. Bonaventure,Niagara,niagara,L,st-bonaventure
niagara,"Sat, Jan 2, 2016",@,Siena,Niagara,niagara,L,siena
niagara,"Mon, Jan 4, 2016",@,Iona,Niagara,niagara,L,iona
niagara,"Thu, Jan 7, 2016",,Saint Peter's,Niagara,niagara,W,saint-peters
niagara,"Sat, Jan 9, 2016",,Manhattan,Niagara,niagara,W,manhattan
niagara,"Fri, Jan 15, 2016",@,Fairfield,Niagara,niagara,L,fairfield
niagara,"Sun, Jan 17, 2016",@,Manhattan,Niagara,niagara,L,manhattan
niagara,"Fri, Jan 22, 2016",,Canisius,Niagara,niagara,L,canisius
niagara,"Tue, Jan 26, 2016",,Siena,Niagara,niagara,L,siena
niagara,"Thu, Jan 28, 2016",@,Marist,Niagara,niagara,W,marist
niagara,"Sat, Jan 30, 2016",@,Quinnipiac,Niagara,niagara,L,quinnipiac
niagara,"Fri, Feb 5, 2016",,Rider,Niagara,niagara,L,rider
niagara,"Sun, Feb 7, 2016",,Iona,Niagara,niagara,L,iona
niagara,"Fri, Feb 12, 2016",@,Saint Peter's,Niagara,niagara,L,saint-peters
niagara,"Sun, Feb 14, 2016",@,Rider,Niagara,niagara,L,rider
niagara,"Thu, Feb 18, 2016",,Marist,Niagara,niagara,W,marist
niagara,"Sat, Feb 20, 2016",,Fairfield,Niagara,niagara,L,fairfield
niagara,"Thu, Feb 25, 2016",@,Canisius,Niagara,niagara,L,canisius
niagara,"Sun, Feb 28, 2016",@,Monmouth,Niagara,niagara,L,monmouth
nicholls-state,"Sun, Nov 15, 2015",@,Florida State,Nicholls State,nicholls-state,L,florida-state
nicholls-state,"Thu, Nov 19, 2015",,Mobile,Nicholls State,nicholls-state,W,mobile
nicholls-state,"Sun, Nov 22, 2015",@,Hawaii,Nicholls State,nicholls-state,L,hawaii
nicholls-state,"Wed, Nov 25, 2015",@,New Mexico,Nicholls State,nicholls-state,L,new-mexico
nicholls-state,"Tue, Dec 1, 2015",,Louisiana College,Nicholls State,nicholls-state,W,louisiana-college
nicholls-state,"Sat, Dec 5, 2015",,Loyola (LA),Nicholls State,nicholls-state,W,loyola-la
nicholls-state,"Thu, Dec 10, 2015",@,San Diego State,Nicholls State,nicholls-state,L,san-diego-state
nicholls-state,"Mon, Dec 14, 2015",@,North Texas,Nicholls State,nicholls-state,L,north-texas
nicholls-state,"Wed, Dec 16, 2015",@,Southern Methodist (18),Nicholls State,nicholls-state,L,southern-methodist
nicholls-state,"Fri, Dec 18, 2015",@,Colorado,Nicholls State,nicholls-state,L,colorado
nicholls-state,"Mon, Dec 28, 2015",@,Houston,Nicholls State,nicholls-state,L,houston
nicholls-state,"Sat, Jan 2, 2016",,Lamar,Nicholls State,nicholls-state,L,lamar
nicholls-state,"Tue, Jan 5, 2016",@,Memphis,Nicholls State,nicholls-state,L,memphis
nicholls-state,"Sat, Jan 9, 2016",,Abilene Christian,Nicholls State,nicholls-state,W,abilene-christian
nicholls-state,"Wed, Jan 13, 2016",@,Houston Baptist,Nicholls State,nicholls-state,L,houston-baptist
nicholls-state,"Sat, Jan 16, 2016",@,Texas A&M-Corpus Christi,Nicholls State,nicholls-state,L,texas-am-corpus-christi
nicholls-state,"Mon, Jan 18, 2016",@,Sam Houston State,Nicholls State,nicholls-state,L,sam-houston-state
nicholls-state,"Sat, Jan 23, 2016",,Central Arkansas,Nicholls State,nicholls-state,L,central-arkansas
nicholls-state,"Mon, Jan 25, 2016",,Northwestern State,Nicholls State,nicholls-state,L,northwestern-state
nicholls-state,"Sat, Jan 30, 2016",@,Incarnate Word,Nicholls State,nicholls-state,L,incarnate-word
nicholls-state,"Mon, Feb 1, 2016",@,New Orleans,Nicholls State,nicholls-state,L,new-orleans
nicholls-state,"Sat, Feb 6, 2016",,McNeese State,Nicholls State,nicholls-state,W,mcneese-state
nicholls-state,"Mon, Feb 8, 2016",,Incarnate Word,Nicholls State,nicholls-state,W,incarnate-word
nicholls-state,"Sat, Feb 13, 2016",@,Southeastern Louisiana,Nicholls State,nicholls-state,L,southeastern-louisiana
nicholls-state,"Sat, Feb 20, 2016",,Stephen F. Austin,Nicholls State,nicholls-state,L,stephen-f-austin
nicholls-state,"Mon, Feb 22, 2016",@,Northwestern State,Nicholls State,nicholls-state,L,northwestern-state
nicholls-state,"Sat, Feb 27, 2016",@,McNeese State,Nicholls State,nicholls-state,L,mcneese-state
nicholls-state,"Mon, Feb 29, 2016",,New Orleans,Nicholls State,nicholls-state,W,new-orleans
nicholls-state,"Thu, Mar 3, 2016",@,Central Arkansas,Nicholls State,nicholls-state,W,central-arkansas
nicholls-state,"Sat, Mar 5, 2016",,Southeastern Louisiana,Nicholls State,nicholls-state,W,southeastern-louisiana
njit,"Sat, Nov 14, 2015",@,Kentucky (2),NJIT,njit,L,kentucky
njit,"Mon, Nov 16, 2015",@,South Florida,NJIT,njit,W,south-florida
njit,"Thu, Nov 19, 2015",,Boston University,NJIT,njit,W,boston-university
njit,"Sat, Nov 21, 2015",,Lafayette,NJIT,njit,W,lafayette
njit,"Mon, Nov 23, 2015",@,Providence,NJIT,njit,L,providence
njit,"Fri, Nov 27, 2015",@,Albany (NY),NJIT,njit,L,albany-ny
njit,"Sun, Nov 29, 2015",,Maine-Fort Kent,NJIT,njit,W,maine-fort-kent
njit,"Sat, Dec 5, 2015",,Massachusetts-Lowell,NJIT,njit,W,massachusetts-lowell
njit,"Mon, Dec 7, 2015",,Kent State,NJIT,njit,L,kent-state
njit,"Thu, Dec 10, 2015",@,St. Francis (NY),NJIT,njit,W,st-francis-ny
njit,"Sat, Dec 12, 2015",@,Columbia,NJIT,njit,L,columbia
njit,"Sun, Dec 20, 2015",@,St. John's (NY),NJIT,njit,W,st-johns-ny
njit,"Mon, Dec 28, 2015",,Stony Brook,NJIT,njit,L,stony-brook
njit,"Wed, Dec 30, 2015",@,Saint Francis (PA),NJIT,njit,W,saint-francis-pa
njit,"Sat, Jan 2, 2016",,Maryland-Baltimore County,NJIT,njit,W,maryland-baltimore-county
njit,"Wed, Jan 6, 2016",@,Yale,NJIT,njit,L,yale
njit,"Sat, Jan 9, 2016",,South Carolina Upstate,NJIT,njit,L,south-carolina-upstate
njit,"Thu, Jan 14, 2016",@,Florida Gulf Coast,NJIT,njit,L,florida-gulf-coast
njit,"Sat, Jan 16, 2016",@,Stetson,NJIT,njit,W,stetson
njit,"Thu, Jan 21, 2016",,Jacksonville,NJIT,njit,W,jacksonville
njit,"Sun, Jan 24, 2016",,North Florida,NJIT,njit,L,north-florida
njit,"Wed, Jan 27, 2016",,Lipscomb,NJIT,njit,L,lipscomb
njit,"Sat, Jan 30, 2016",@,Kennesaw State,NJIT,njit,W,kennesaw-state
njit,"Mon, Feb 1, 2016",@,Lipscomb,NJIT,njit,W,lipscomb
njit,"Sat, Feb 6, 2016",,Kennesaw State,NJIT,njit,W,kennesaw-state
njit,"Thu, Feb 11, 2016",,Stetson,NJIT,njit,W,stetson
njit,"Sat, Feb 13, 2016",,Florida Gulf Coast,NJIT,njit,W,florida-gulf-coast
njit,"Thu, Feb 18, 2016",@,North Florida,NJIT,njit,L,north-florida
njit,"Sat, Feb 20, 2016",@,Jacksonville,NJIT,njit,W,jacksonville
njit,"Thu, Feb 25, 2016",@,South Carolina Upstate,NJIT,njit,L,south-carolina-upstate
njit,"Tue, Mar 1, 2016",,Stetson,NJIT,njit,L,stetson
norfolk-state,"Sat, Nov 14, 2015",@,South Carolina,Norfolk State,norfolk-state,L,south-carolina
norfolk-state,"Tue, Nov 17, 2015",,Washington Adventist,Norfolk State,norfolk-state,W,washington-adventist
norfolk-state,"Mon, Nov 30, 2015",@,Northern Arizona,Norfolk State,norfolk-state,W,northern-arizona
norfolk-state,"Wed, Dec 2, 2015",,Mercy,Norfolk State,norfolk-state,W,mercy
norfolk-state,"Mon, Dec 7, 2015",@,Coppin State,Norfolk State,norfolk-state,W,coppin-state
norfolk-state,"Sun, Dec 13, 2015",@,Northern Kentucky,Norfolk State,norfolk-state,L,northern-kentucky
norfolk-state,"Tue, Dec 15, 2015",@,Cincinnati (23),Norfolk State,norfolk-state,L,cincinnati
norfolk-state,"Thu, Dec 17, 2015",@,Evansville,Norfolk State,norfolk-state,L,evansville
norfolk-state,"Mon, Dec 21, 2015",@,Texas-El Paso,Norfolk State,norfolk-state,W,texas-el-paso
norfolk-state,"Tue, Dec 29, 2015",@,Old Dominion,Norfolk State,norfolk-state,L,old-dominion
norfolk-state,"Sat, Jan 2, 2016",@,Alabama,Norfolk State,norfolk-state,L,alabama
norfolk-state,"Tue, Jan 5, 2016",,Princeton,Norfolk State,norfolk-state,L,princeton
norfolk-state,"Sat, Jan 9, 2016",,Florida A&M,Norfolk State,norfolk-state,W,florida-am
norfolk-state,"Mon, Jan 11, 2016",,Bethune-Cookman,Norfolk State,norfolk-state,L,bethune-cookman
norfolk-state,"Sat, Jan 16, 2016",@,North Carolina Central,Norfolk State,norfolk-state,W,north-carolina-central
norfolk-state,"Mon, Jan 18, 2016",@,North Carolina A&T,Norfolk State,norfolk-state,W,north-carolina-at
norfolk-state,"Sat, Jan 23, 2016",,South Carolina State,Norfolk State,norfolk-state,W,south-carolina-state
norfolk-state,"Mon, Jan 25, 2016",,Savannah State,Norfolk State,norfolk-state,W,savannah-state
norfolk-state,"Sat, Jan 30, 2016",@,Hampton,Norfolk State,norfolk-state,L,hampton
norfolk-state,"Sat, Feb 6, 2016",@,Howard,Norfolk State,norfolk-state,W,howard
norfolk-state,"Mon, Feb 8, 2016",@,Maryland-Eastern Shore,Norfolk State,norfolk-state,W,maryland-eastern-shore
norfolk-state,"Sat, Feb 13, 2016",,Morgan State,Norfolk State,norfolk-state,W,morgan-state
norfolk-state,"Sat, Feb 20, 2016",@,Delaware State,Norfolk State,norfolk-state,L,delaware-state
norfolk-state,"Mon, Feb 22, 2016",,Coppin State,Norfolk State,norfolk-state,W,coppin-state
norfolk-state,"Wed, Feb 24, 2016",@,Morgan State,Norfolk State,norfolk-state,L,morgan-state
norfolk-state,"Mon, Feb 29, 2016",,Howard,Norfolk State,norfolk-state,W,howard
norfolk-state,"Thu, Mar 3, 2016",,Hampton,Norfolk State,norfolk-state,W,hampton
north-carolina-asheville,"Fri, Nov 13, 2015",@,Tennessee,North Carolina-Asheville,north-carolina-asheville,L,tennessee
north-carolina-asheville,"Sun, Nov 15, 2015",@,Western Carolina,North Carolina-Asheville,north-carolina-asheville,L,western-carolina
north-carolina-asheville,"Wed, Nov 18, 2015",,Mars Hill,North Carolina-Asheville,north-carolina-asheville,W,mars-hill
north-carolina-asheville,"Sat, Nov 21, 2015",@,Texas A&M,North Carolina-Asheville,north-carolina-asheville,L,texas-am
north-carolina-asheville,"Sat, Dec 5, 2015",,Johnson & Wales (NC),North Carolina-Asheville,north-carolina-asheville,W,johnson-wales-nc
north-carolina-asheville,"Sun, Dec 13, 2015",,Campbell,North Carolina-Asheville,north-carolina-asheville,W,campbell
north-carolina-asheville,"Tue, Dec 15, 2015",,East Tennessee State,North Carolina-Asheville,north-carolina-asheville,W,east-tennessee-state
north-carolina-asheville,"Sat, Dec 19, 2015",@,Georgetown,North Carolina-Asheville,north-carolina-asheville,W,georgetown
north-carolina-asheville,"Mon, Dec 21, 2015",,Elon,North Carolina-Asheville,north-carolina-asheville,L,elon
north-carolina-asheville,"Tue, Dec 29, 2015",,Furman,North Carolina-Asheville,north-carolina-asheville,W,furman
north-carolina-asheville,"Thu, Dec 31, 2015",@,Longwood,North Carolina-Asheville,north-carolina-asheville,W,longwood
north-carolina-asheville,"Sat, Jan 2, 2016",@,Liberty,North Carolina-Asheville,north-carolina-asheville,W,liberty
north-carolina-asheville,"Wed, Jan 6, 2016",,Winthrop,North Carolina-Asheville,north-carolina-asheville,W,winthrop
north-carolina-asheville,"Sat, Jan 9, 2016",@,Charleston Southern,North Carolina-Asheville,north-carolina-asheville,W,charleston-southern
north-carolina-asheville,"Thu, Jan 14, 2016",@,Radford,North Carolina-Asheville,north-carolina-asheville,L,radford
north-carolina-asheville,"Sat, Jan 16, 2016",,Gardner-Webb,North Carolina-Asheville,north-carolina-asheville,W,gardner-webb
north-carolina-asheville,"Wed, Jan 20, 2016",@,High Point,North Carolina-Asheville,north-carolina-asheville,L,high-point
north-carolina-asheville,"Sat, Jan 23, 2016",,Presbyterian,North Carolina-Asheville,north-carolina-asheville,W,presbyterian
north-carolina-asheville,"Wed, Jan 27, 2016",@,Coastal Carolina,North Carolina-Asheville,north-carolina-asheville,L,coastal-carolina
north-carolina-asheville,"Sat, Jan 30, 2016",,Longwood,North Carolina-Asheville,north-carolina-asheville,W,longwood
north-carolina-asheville,"Wed, Feb 3, 2016",,Charleston Southern,North Carolina-Asheville,north-carolina-asheville,W,charleston-southern
north-carolina-asheville,"Sat, Feb 6, 2016",@,Campbell,North Carolina-Asheville,north-carolina-asheville,W,campbell
north-carolina-asheville,"Thu, Feb 11, 2016",,Radford,North Carolina-Asheville,north-carolina-asheville,L,radford
north-carolina-asheville,"Thu, Feb 18, 2016",@,Presbyterian,North Carolina-Asheville,north-carolina-asheville,W,presbyterian
north-carolina-asheville,"Sat, Feb 20, 2016",@,Winthrop,North Carolina-Asheville,north-carolina-asheville,L,winthrop
north-carolina-asheville,"Thu, Feb 25, 2016",,Liberty,North Carolina-Asheville,north-carolina-asheville,W,liberty
north-carolina-asheville,"Sat, Feb 27, 2016",,Coastal Carolina,North Carolina-Asheville,north-carolina-asheville,L,coastal-carolina
north-carolina-at,"Fri, Nov 13, 2015",@,Purdue (23),North Carolina A&amp;T,north-carolina-at,L,purdue
north-carolina-at,"Mon, Nov 16, 2015",@,Florida,North Carolina A&amp;T,north-carolina-at,L,florida
north-carolina-at,"Wed, Nov 18, 2015",,Roanoke,North Carolina A&amp;T,north-carolina-at,L,roanoke
north-carolina-at,"Tue, Nov 24, 2015",@,Virginia Tech,North Carolina A&amp;T,north-carolina-at,L,virginia-tech
north-carolina-at,"Sat, Nov 28, 2015",@,North Dakota State,North Carolina A&amp;T,north-carolina-at,L,north-dakota-state
north-carolina-at,"Mon, Nov 30, 2015",,Northern Kentucky,North Carolina A&amp;T,north-carolina-at,W,northern-kentucky
north-carolina-at,"Wed, Dec 2, 2015",,North Carolina-Greensboro,North Carolina A&amp;T,north-carolina-at,W,north-carolina-greensboro
north-carolina-at,"Sat, Dec 5, 2015",,Howard,North Carolina A&amp;T,north-carolina-at,W,howard
north-carolina-at,"Mon, Dec 7, 2015",,Maryland-Eastern Shore,North Carolina A&amp;T,north-carolina-at,W,maryland-eastern-shore
north-carolina-at,"Sun, Dec 13, 2015",@,East Carolina,North Carolina A&amp;T,north-carolina-at,L,east-carolina
north-carolina-at,"Thu, Dec 17, 2015",,Grambling,North Carolina A&amp;T,north-carolina-at,W,grambling
north-carolina-at,"Mon, Dec 21, 2015",@,Toledo,North Carolina A&amp;T,north-carolina-at,L,toledo
north-carolina-at,"Wed, Dec 30, 2015",,Kent State,North Carolina A&amp;T,north-carolina-at,L,kent-state
north-carolina-at,"Tue, Jan 5, 2016",@,South Carolina Upstate,North Carolina A&amp;T,north-carolina-at,L,south-carolina-upstate
north-carolina-at,"Sat, Jan 9, 2016",@,Savannah State,North Carolina A&amp;T,north-carolina-at,L,savannah-state
north-carolina-at,"Mon, Jan 11, 2016",@,South Carolina State,North Carolina A&amp;T,north-carolina-at,L,south-carolina-state
north-carolina-at,"Sat, Jan 16, 2016",,Hampton,North Carolina A&amp;T,north-carolina-at,L,hampton
north-carolina-at,"Mon, Jan 18, 2016",,Norfolk State,North Carolina A&amp;T,north-carolina-at,L,norfolk-state
north-carolina-at,"Mon, Jan 25, 2016",@,Delaware State,North Carolina A&amp;T,north-carolina-at,L,delaware-state
north-carolina-at,"Wed, Jan 27, 2016",@,Coppin State,North Carolina A&amp;T,north-carolina-at,L,coppin-state
north-carolina-at,"Sat, Jan 30, 2016",,Savannah State,North Carolina A&amp;T,north-carolina-at,W,savannah-state
north-carolina-at,"Wed, Feb 3, 2016",,Charlotte,North Carolina A&amp;T,north-carolina-at,L,charlotte
north-carolina-at,"Sat, Feb 6, 2016",@,North Carolina Central,North Carolina A&amp;T,north-carolina-at,W,north-carolina-central
north-carolina-at,"Sat, Feb 13, 2016",,Florida A&M,North Carolina A&amp;T,north-carolina-at,W,florida-am
north-carolina-at,"Mon, Feb 15, 2016",,Bethune-Cookman,North Carolina A&amp;T,north-carolina-at,L,bethune-cookman
north-carolina-at,"Mon, Feb 22, 2016",@,Morgan State,North Carolina A&amp;T,north-carolina-at,L,morgan-state
north-carolina-at,"Sat, Feb 27, 2016",@,Florida A&M,North Carolina A&amp;T,north-carolina-at,W,florida-am
north-carolina-at,"Mon, Feb 29, 2016",@,Bethune-Cookman,North Carolina A&amp;T,north-carolina-at,L,bethune-cookman
north-carolina-at,"Thu, Mar 3, 2016",,North Carolina Central,North Carolina A&amp;T,north-carolina-at,W,north-carolina-central
north-carolina-central,"Fri, Nov 13, 2015",@,Clemson,North Carolina Central,north-carolina-central,L,clemson
north-carolina-central,"Mon, Nov 16, 2015",,Allen,North Carolina Central,north-carolina-central,W,allen
north-carolina-central,"Sun, Nov 22, 2015",@,Long Island University,North Carolina Central,north-carolina-central,L,long-island-university
north-carolina-central,"Tue, Nov 24, 2015",@,Quinnipiac,North Carolina Central,north-carolina-central,L,quinnipiac
north-carolina-central,"Fri, Nov 27, 2015",@,Louisiana Tech,North Carolina Central,north-carolina-central,L,louisiana-tech
north-carolina-central,"Thu, Dec 3, 2015",,Mississippi Valley State,North Carolina Central,north-carolina-central,W,mississippi-valley-state
north-carolina-central,"Sat, Dec 5, 2015",,Maryland-Eastern Shore,North Carolina Central,north-carolina-central,W,maryland-eastern-shore
north-carolina-central,"Mon, Dec 7, 2015",,Howard,North Carolina Central,north-carolina-central,L,howard
north-carolina-central,"Mon, Dec 14, 2015",@,Marshall,North Carolina Central,north-carolina-central,L,marshall
north-carolina-central,"Wed, Dec 16, 2015",@,Houston,North Carolina Central,north-carolina-central,L,houston
north-carolina-central,"Tue, Dec 29, 2015",,Montreat,North Carolina Central,north-carolina-central,W,montreat
north-carolina-central,"Thu, Dec 31, 2015",@,Mississippi State,North Carolina Central,north-carolina-central,L,mississippi-state
north-carolina-central,"Mon, Jan 4, 2016",,East Tennessee State,North Carolina Central,north-carolina-central,L,east-tennessee-state
north-carolina-central,"Wed, Jan 6, 2016",,Johnson & Wales (NC),North Carolina Central,north-carolina-central,W,johnson-wales-nc
north-carolina-central,"Sat, Jan 9, 2016",@,South Carolina State,North Carolina Central,north-carolina-central,L,south-carolina-state
north-carolina-central,"Mon, Jan 11, 2016",@,Savannah State,North Carolina Central,north-carolina-central,W,savannah-state
north-carolina-central,"Sat, Jan 16, 2016",,Norfolk State,North Carolina Central,north-carolina-central,L,norfolk-state
north-carolina-central,"Mon, Jan 18, 2016",,Hampton,North Carolina Central,north-carolina-central,L,hampton
north-carolina-central,"Wed, Jan 27, 2016",@,Delaware State,North Carolina Central,north-carolina-central,L,delaware-state
north-carolina-central,"Mon, Feb 1, 2016",@,Florida A&M,North Carolina Central,north-carolina-central,W,florida-am
north-carolina-central,"Sat, Feb 6, 2016",,North Carolina A&T,North Carolina Central,north-carolina-central,L,north-carolina-at
north-carolina-central,"Sat, Feb 13, 2016",,Bethune-Cookman,North Carolina Central,north-carolina-central,W,bethune-cookman
north-carolina-central,"Mon, Feb 15, 2016",,Florida A&M,North Carolina Central,north-carolina-central,W,florida-am
north-carolina-central,"Thu, Feb 18, 2016",@,Coppin State,North Carolina Central,north-carolina-central,L,coppin-state
north-carolina-central,"Sat, Feb 20, 2016",@,Morgan State,North Carolina Central,north-carolina-central,W,morgan-state
north-carolina-central,"Sat, Feb 27, 2016",@,Bethune-Cookman,North Carolina Central,north-carolina-central,L,bethune-cookman
