"Team_ID","Date","Network","Type","Var.5","Opponent","Conf","Var.8"
"south-carolina-state","Wed, Dec 30, 2015","","REG","@","Akron","MAC","L"
"south-carolina-state","Sat, Jan 2, 2016","","REG","@","Miami (OH)","MAC","W"
"south-carolina-state","Sat, Jan 9, 2016","","REG","","North Carolina Central","MEAC","W"
"south-carolina-state","Mon, Jan 11, 2016","","REG","","North Carolina A&T","MEAC","W"
"south-carolina-state","Sat, Jan 16, 2016","","REG","","Delaware State","MEAC","W"
"south-carolina-state","Mon, Jan 18, 2016","","REG","","Maryland-Eastern Shore","MEAC","W"
"south-carolina-state","Sat, Jan 23, 2016","","REG","@","Norfolk State","MEAC","L"
"south-carolina-state","Mon, Jan 25, 2016","","REG","@","Hampton","MEAC","W"
"south-carolina-state","Sat, Jan 30, 2016","","REG","@","Delaware State","MEAC","W"
"south-carolina-state","Sat, Feb 6, 2016","","REG","","Coppin State","MEAC","W"
"south-carolina-state","Mon, Feb 8, 2016","","REG","","Morgan State","MEAC","W"
"south-carolina-state","Sat, Feb 13, 2016","","REG","","Savannah State","MEAC","L"
"south-carolina-state","Sat, Feb 20, 2016","","REG","@","Maryland-Eastern Shore","MEAC","W"
"south-carolina-state","Mon, Feb 22, 2016","","REG","@","Howard","MEAC","W"
"south-carolina-state","Sat, Feb 27, 2016","","REG","@","Savannah State","MEAC","L"
"south-carolina-state","Thu, Mar 3, 2016","","REG","","Bethune-Cookman","MEAC","W"
"south-carolina-state","Date","Network","Type","","Opponent","Conf",""
"south-carolina-state","Thu, Mar 10, 2016","","CTOURN","N","Coppin State","MEAC","W"
"south-carolina-state","Fri, Mar 11, 2016","","CTOURN","N","Norfolk State","MEAC","W"
"south-carolina-state","Sat, Mar 12, 2016","","CTOURN","N","Hampton","MEAC","L"
"south-carolina-upstate","Fri, Nov 13, 2015","","REG","@","Texas A&M","SEC","L"
"south-carolina-upstate","Mon, Nov 16, 2015","","REG","@","Presbyterian","Big South","L"
"south-carolina-upstate","Thu, Nov 19, 2015","","REG","","Navy","Patriot","L"
"south-carolina-upstate","Sat, Nov 21, 2015","","REG","","Bob Jones University","","L"
"south-carolina-upstate","Tue, Nov 24, 2015","","REG","","Winthrop","Big South","L"
"south-carolina-upstate","Fri, Nov 27, 2015","","REG","","Georgia Southern","Sun Belt","L"
"south-carolina-upstate","Sat, Nov 28, 2015","","REG","","Citadel","Southern","L"
"south-carolina-upstate","Mon, Nov 30, 2015","","REG","","Toccoa Falls","","W"
"south-carolina-upstate","Wed, Dec 2, 2015","","REG","@","Clemson","ACC","L"
"south-carolina-upstate","Fri, Dec 4, 2015","","REG","@","East Carolina","AAC","L"
"south-carolina-upstate","Fri, Dec 11, 2015","","REG","","North Greenville","","W"
"south-carolina-upstate","Mon, Dec 14, 2015","","REG","@","Navy","Patriot","W"
"south-carolina-upstate","Wed, Dec 16, 2015","","REG","@","Alabama-Birmingham","CUSA","L"
"south-carolina-upstate","Mon, Dec 21, 2015","","REG","@","Colorado State","MWC","L"
"south-carolina-upstate","Wed, Dec 30, 2015","","REG","","Lees-McRae","","W"
"south-carolina-upstate","Sat, Jan 2, 2016","","REG","","Missouri-Kansas City","WAC","W"
"south-carolina-upstate","Tue, Jan 5, 2016","","REG","","North Carolina A&T","MEAC","W"
"south-carolina-upstate","Sat, Jan 9, 2016","","REG","@","NJIT","A-Sun","W"
"south-carolina-upstate","Thu, Jan 14, 2016","","REG","@","Stetson","A-Sun","L"
"south-carolina-upstate","Sat, Jan 16, 2016","","REG","@","Florida Gulf Coast","A-Sun","L"
"south-carolina-upstate","Thu, Jan 21, 2016","","REG","","North Florida","A-Sun","L"
"south-carolina-upstate","Sat, Jan 23, 2016","","REG","","Jacksonville","A-Sun","L"
"south-carolina-upstate","Wed, Jan 27, 2016","","REG","","Kennesaw State","A-Sun","L"
"south-carolina-upstate","Sat, Jan 30, 2016","","REG","@","Lipscomb","A-Sun","W"
"south-carolina-upstate","Mon, Feb 1, 2016","","REG","@","Kennesaw State","A-Sun","L"
"south-carolina-upstate","Sat, Feb 6, 2016","","REG","","Lipscomb","A-Sun","L"
"south-carolina-upstate","Thu, Feb 11, 2016","","REG","","Florida Gulf Coast","A-Sun","L"
"south-carolina-upstate","Sat, Feb 13, 2016","","REG","","Stetson","A-Sun","W"
"south-carolina-upstate","Thu, Feb 18, 2016","","REG","@","Jacksonville","A-Sun","L"
"south-carolina-upstate","Sat, Feb 20, 2016","","REG","@","North Florida","A-Sun","L"
"south-carolina-upstate","Thu, Feb 25, 2016","","REG","","NJIT","A-Sun","W"
"south-carolina-upstate","Tue, Mar 1, 2016","","REG","@","North Florida","A-Sun","L"
"south-carolina","Sat, Nov 14, 2015","","REG","","Norfolk State","MEAC","W"
"south-carolina","Mon, Nov 16, 2015","","REG","","Oral Roberts","Summit","W"
"south-carolina","Fri, Nov 20, 2015","","REG","N","DePaul","Big East","W"
"south-carolina","Sun, Nov 22, 2015","","REG","N","Hofstra","CAA","W"
"south-carolina","Mon, Nov 23, 2015","","REG","N","Tulsa","AAC","W"
"south-carolina","Fri, Nov 27, 2015","","REG","","Lipscomb","A-Sun","W"
"south-carolina","Mon, Nov 30, 2015","","REG","","Western Carolina","Southern","W"
"south-carolina","Sat, Dec 5, 2015","","REG","","South Florida","AAC","W"
"south-carolina","Tue, Dec 15, 2015","","REG","","Drexel","CAA","W"
"south-carolina","Fri, Dec 18, 2015","","REG","@","Clemson","ACC","W"
"south-carolina","Tue, Dec 22, 2015","","REG","N","St. John's (NY)","Big East","W"
"south-carolina","Wed, Dec 30, 2015","","REG","","Francis Marion","","W"
"south-carolina","Sat, Jan 2, 2016","","REG","","Memphis","AAC","W"
"south-carolina","Tue, Jan 5, 2016","","REG","@","Auburn","SEC","W"
"south-carolina","Sat, Jan 9, 2016","","REG","","Vanderbilt","SEC","W"
"south-carolina","Wed, Jan 13, 2016","","REG","@","Alabama","SEC","L"
"south-carolina","Sat, Jan 16, 2016","","REG","","Missouri","SEC","W"
"south-carolina","Tue, Jan 19, 2016","","REG","@","Mississippi","SEC","W"
"south-carolina","Sat, Jan 23, 2016","","REG","@","Tennessee","SEC","L"
"south-carolina","Tue, Jan 26, 2016","","REG","","Mississippi State","SEC","W"
"south-carolina","Sat, Jan 30, 2016","","REG","","Alabama","SEC","W"
"south-carolina","Tue, Feb 2, 2016","","REG","@","Georgia","SEC","L"
"south-carolina","Sat, Feb 6, 2016","","REG","@","Texas A&M (8)","SEC","W"
"south-carolina","Wed, Feb 10, 2016","","REG","","Louisiana State","SEC","W"
"south-carolina","Sat, Feb 13, 2016","","REG","","Kentucky (22)","SEC","L"
"south-carolina","Tue, Feb 16, 2016","","REG","@","Missouri","SEC","L"
"south-carolina","Sat, Feb 20, 2016","","REG","","Florida","SEC","W"
"south-carolina","Wed, Feb 24, 2016","","REG","","Tennessee","SEC","W"
"south-carolina","Sat, Feb 27, 2016","","REG","@","Mississippi State","SEC","L"
"south-carolina","Thu, Mar 3, 2016","","REG","","Georgia","SEC","L"
"south-carolina","Sat, Mar 5, 2016","","REG","@","Arkansas","SEC","W"
"south-carolina","Date","Network","Type","","Opponent","Conf",""
"south-carolina","Fri, Mar 11, 2016","","CTOURN","N","Georgia","SEC","L"
"south-dakota-state","Fri, Nov 13, 2015","","REG","","Chadron State","","W"
"south-dakota-state","Mon, Nov 16, 2015","","REG","","Weber State","Big Sky","W"
"south-dakota-state","Thu, Nov 19, 2015","","REG","@","Illinois State","MVC","W"
"south-dakota-state","Sat, Nov 21, 2015","","REG","@","Texas Christian","Big 12","W"
"south-dakota-state","Tue, Nov 24, 2015","","REG","N","Houston Baptist","Southland","W"
"south-dakota-state","Wed, Nov 25, 2015","","REG","N","Cleveland State","Horizon","W"
"south-dakota-state","Sat, Nov 28, 2015","","REG","@","Missouri-Kansas City","WAC","L"
"south-dakota-state","Wed, Dec 2, 2015","","REG","","Wayne State (NE)","","W"
"south-dakota-state","Tue, Dec 8, 2015","","REG","@","Minnesota","Big Ten","W"
"south-dakota-state","Sun, Dec 13, 2015","","REG","","UC-Santa Barbara","Big West","W"
"south-dakota-state","Wed, Dec 16, 2015","","REG","@","Texas Tech","Big 12","L"
"south-dakota-state","Sat, Dec 19, 2015","","REG","@","Florida Gulf Coast","A-Sun","W"
"south-dakota-state","Tue, Dec 22, 2015","","REG","@","Weber State","Big Sky","L"
"south-dakota-state","Sun, Dec 27, 2015","","REG","","Middle Tennessee","CUSA","W"
"south-dakota-state","Fri, Jan 1, 2016","","REG","","Denver","Summit","W"
"south-dakota-state","Sun, Jan 3, 2016","","REG","","Western Illinois","Summit","W"
"south-dakota-state","Thu, Jan 7, 2016","","REG","@","IUPUI","Summit","L"
"south-dakota-state","Thu, Jan 14, 2016","","REG","","IPFW","Summit","W"
"south-dakota-state","Sat, Jan 16, 2016","","REG","@","North Dakota State","Summit","L"
"south-dakota-state","Thu, Jan 21, 2016","","REG","@","Oral Roberts","Summit","W"
"south-dakota-state","Sat, Jan 23, 2016","","REG","@","South Dakota","Summit","W"
"south-dakota-state","Thu, Jan 28, 2016","","REG","","Nebraska-Omaha","Summit","W"
"south-dakota-state","Sat, Jan 30, 2016","","REG","@","Denver","Summit","W"
"south-dakota-state","Sat, Feb 6, 2016","","REG","","IUPUI","Summit","W"
"south-dakota-state","Wed, Feb 10, 2016","","REG","@","Nebraska-Omaha","Summit","L"
"south-dakota-state","Sat, Feb 13, 2016","","REG","","South Dakota","Summit","W"
"south-dakota-state","Thu, Feb 18, 2016","","REG","@","IPFW","Summit","L"
"south-dakota-state","Sat, Feb 20, 2016","","REG","@","Western Illinois","Summit","W"
"south-dakota-state","Thu, Feb 25, 2016","","REG","","North Dakota State","Summit","W"
"south-dakota-state","Sat, Feb 27, 2016","","REG","","Oral Roberts","Summit","W"
"south-dakota-state","Sat, Mar 5, 2016","","REG","N","Oral Roberts","Summit","W"
"south-dakota-state","Date","Network","Type","","Opponent","Conf",""
"south-dakota-state","Mon, Mar 7, 2016","","CTOURN","N","Denver","Summit","W"
"south-dakota-state","Tue, Mar 8, 2016","","CTOURN","N","North Dakota State","Summit","W"
"south-dakota","Fri, Nov 13, 2015","","REG","N","Wright State","Horizon","L"
"south-dakota","Sat, Nov 14, 2015","","REG","@","Northern Illinois","MAC","L"
"south-dakota","Sun, Nov 15, 2015","","REG","N","Cal State Northridge","Big West","W"
"south-dakota","Fri, Nov 20, 2015","","REG","@","Kansas State","Big 12","L"
"south-dakota","Tue, Nov 24, 2015","","REG","","South Dakota School of Mines","","W"
"south-dakota","Sat, Nov 28, 2015","","REG","@","Sacramento State","Big Sky","W"
"south-dakota","Sun, Nov 29, 2015","","REG","N","Eastern Washington","Big Sky","W"
"south-dakota","Sat, Dec 5, 2015","","REG","@","Minnesota","Big Ten","W"
"south-dakota","Tue, Dec 8, 2015","","REG","","Missouri-Kansas City","WAC","W"
"south-dakota","Sat, Dec 12, 2015","","REG","","Cal State Bakersfield","WAC","L"
"south-dakota","Thu, Dec 17, 2015","","REG","@","Milwaukee","Horizon","W"
"south-dakota","Sat, Dec 19, 2015","","REG","@","Illinois","Big Ten","L"
"south-dakota","Tue, Dec 22, 2015","","REG","@","Nevada-Las Vegas","MWC","L"
"south-dakota","Mon, Dec 28, 2015","","REG","N","Florida Gulf Coast","A-Sun","W"
"south-dakota","Fri, Jan 1, 2016","","REG","","IUPUI","Summit","L"
"south-dakota","Sun, Jan 3, 2016","","REG","@","Oral Roberts","Summit","W"
"south-dakota","Wed, Jan 6, 2016","","REG","@","IPFW","Summit","L"
"south-dakota","Sat, Jan 9, 2016","","REG","","Nebraska-Omaha","Summit","L"
"south-dakota","Wed, Jan 13, 2016","","REG","@","North Dakota State","Summit","L"
"south-dakota","Wed, Jan 20, 2016","","REG","","Western Illinois","Summit","W"
"south-dakota","Sat, Jan 23, 2016","","REG","","South Dakota State","Summit","L"
"south-dakota","Thu, Jan 28, 2016","","REG","@","Denver","Summit","L"
"south-dakota","Sat, Jan 30, 2016","","REG","@","Nebraska-Omaha","Summit","L"
"south-dakota","Thu, Feb 4, 2016","","REG","","IPFW","Summit","L"
"south-dakota","Sat, Feb 6, 2016","","REG","","Oral Roberts","Summit","W"
"south-dakota","Thu, Feb 11, 2016","","REG","","North Dakota State","Summit","W"
"south-dakota","Sat, Feb 13, 2016","","REG","@","South Dakota State","Summit","L"
"south-dakota","Wed, Feb 17, 2016","","REG","","York (NE)","","W"
"south-dakota","Sun, Feb 21, 2016","","REG","","Denver","Summit","L"
"south-dakota","Thu, Feb 25, 2016","","REG","@","IUPUI","Summit","W"
"south-dakota","Sat, Feb 27, 2016","","REG","@","Western Illinois","Summit","L"
"south-dakota","Sat, Mar 5, 2016","","REG","N","IPFW","Summit","L"
"south-florida","Fri, Nov 13, 2015","","REG","","Troy","Sun Belt","L"
"south-florida","Mon, Nov 16, 2015","","REG","","NJIT","A-Sun","L"
"south-florida","Thu, Nov 19, 2015","","REG","","George Washington","A-10","L"
"south-florida","Sat, Nov 21, 2015","","REG","","Boston University","Patriot","L"
"south-florida","Tue, Nov 24, 2015","","REG","","Albany (NY)","AEC","W"
"south-florida","Fri, Nov 27, 2015","","REG","N","Kentucky (1)","SEC","L"
"south-florida","Sun, Nov 29, 2015","","REG","","Savannah State","MEAC","W"
"south-florida","Thu, Dec 3, 2015","","REG","@","Delaware","CAA","L"
"south-florida","Sat, Dec 5, 2015","","REG","@","South Carolina","SEC","L"
"south-florida","Sun, Dec 13, 2015","","REG","","North Carolina State","ACC","L"
"south-florida","Wed, Dec 16, 2015","","REG","","Jacksonville","A-Sun","W"
"south-florida","Sat, Dec 19, 2015","","REG","","Alabama-Birmingham","CUSA","L"
"south-florida","Tue, Dec 22, 2015","","REG","@","Seton Hall","Big East","L"
"south-florida","Wed, Dec 30, 2015","","REG","","Houston","AAC","L"
"south-florida","Sat, Jan 2, 2016","","REG","@","Southern Methodist (17)","AAC","L"
"south-florida","Wed, Jan 6, 2016","","REG","@","Central Florida","AAC","L"
"south-florida","Sun, Jan 10, 2016","","REG","","Cincinnati","AAC","L"
"south-florida","Tue, Jan 12, 2016","","REG","","Tulane","AAC","L"
"south-florida","Sat, Jan 16, 2016","","REG","@","Memphis","AAC","L"
"south-florida","Wed, Jan 20, 2016","","REG","","Central Florida","AAC","L"
"south-florida","Sat, Jan 23, 2016","","REG","@","Houston","AAC","W"
"south-florida","Wed, Jan 27, 2016","","REG","@","Tulane","AAC","W"
"south-florida","Sun, Jan 31, 2016","","REG","","Temple","AAC","L"
"south-florida","Thu, Feb 4, 2016","","REG","@","Cincinnati","AAC","L"
"south-florida","Sun, Feb 7, 2016","","REG","","Southern Methodist (12)","AAC","L"
"south-florida","Sun, Feb 14, 2016","","REG","@","Temple","AAC","L"
"south-florida","Tue, Feb 16, 2016","","REG","@","East Carolina","AAC","W"
"south-florida","Sat, Feb 20, 2016","","REG","","Memphis","AAC","W"
"south-florida","Thu, Feb 25, 2016","","REG","","Connecticut","AAC","L"
"south-florida","Wed, Mar 2, 2016","","REG","","East Carolina","AAC","L"
"south-florida","Sat, Mar 5, 2016","","REG","@","Tulsa","AAC","L"
"south-florida","Date","Network","Type","","Opponent","Conf",""
"south-florida","Thu, Mar 10, 2016","","CTOURN","N","East Carolina","AAC","W"
"south-florida","Fri, Mar 11, 2016","","CTOURN","N","Temple","AAC","L"
"southeast-missouri-state","Fri, Nov 13, 2015","","REG","@","Dayton","A-10","L"
"southeast-missouri-state","Sun, Nov 15, 2015","","REG","@","Evansville","MVC","L"
"southeast-missouri-state","Thu, Nov 19, 2015","","REG","@","Alabama A&M","SWAC","L"
"southeast-missouri-state","Tue, Nov 24, 2015","","REG","@","Texas-Rio Grande Valley","WAC","L"
"southeast-missouri-state","Sat, Nov 28, 2015","","REG","","Loyola Marymount","WCC","L"
"southeast-missouri-state","Wed, Dec 2, 2015","","REG","@","Southern Illinois","MVC","L"
"southeast-missouri-state","Sat, Dec 5, 2015","","REG","@","Memphis","AAC","L"
"southeast-missouri-state","Tue, Dec 8, 2015","","REG","","Bowling Green State","MAC","L"
"southeast-missouri-state","Sat, Dec 12, 2015","","REG","","Mississippi","SEC","L"
"southeast-missouri-state","Sat, Dec 19, 2015","","REG","@","Northern Kentucky","Horizon","L"
"southeast-missouri-state","Tue, Dec 22, 2015","","REG","@","Missouri State","MVC","W"
"southeast-missouri-state","Sun, Dec 27, 2015","","REG","","Harris-Stowe","","W"
"southeast-missouri-state","Thu, Dec 31, 2015","","REG","","Belmont","OVC","L"
"southeast-missouri-state","Sat, Jan 2, 2016","","REG","","Tennessee State","OVC","L"
"southeast-missouri-state","Thu, Jan 7, 2016","","REG","@","Morehead State","OVC","L"
"southeast-missouri-state","Sat, Jan 9, 2016","","REG","@","Eastern Kentucky","OVC","L"
"southeast-missouri-state","Wed, Jan 13, 2016","","REG","","Jacksonville State","OVC","L"
"southeast-missouri-state","Sat, Jan 16, 2016","","REG","@","Tennessee Tech","OVC","L"
"southeast-missouri-state","Tue, Jan 19, 2016","","REG","","Hannibal-LaGrange","","W"
"southeast-missouri-state","Sun, Jan 24, 2016","","REG","","Tennessee-Martin","OVC","W"
"southeast-missouri-state","Thu, Jan 28, 2016","","REG","@","Southern Illinois-Edwardsville","OVC","W"
"southeast-missouri-state","Sat, Jan 30, 2016","","REG","","Austin Peay","OVC","L"
"southeast-missouri-state","Thu, Feb 4, 2016","","REG","","Murray State","OVC","L"
"southeast-missouri-state","Sat, Feb 6, 2016","","REG","@","Eastern Illinois","OVC","L"
"southeast-missouri-state","Thu, Feb 11, 2016","","REG","@","Tennessee-Martin","OVC","L"
"southeast-missouri-state","Sat, Feb 13, 2016","","REG","@","Murray State","OVC","L"
"southeast-missouri-state","Thu, Feb 18, 2016","","REG","","Southern Illinois-Edwardsville","OVC","L"
"southeast-missouri-state","Sat, Feb 20, 2016","","REG","","Eastern Illinois","OVC","L"
"southeast-missouri-state","Sat, Feb 27, 2016","","REG","@","Austin Peay","OVC","L"
"southeastern-louisiana","Fri, Nov 13, 2015","","REG","@","Texas Christian","Big 12","L"
"southeastern-louisiana","Mon, Nov 16, 2015","","REG","@","Texas A&M","SEC","L"
"southeastern-louisiana","Wed, Nov 18, 2015","","REG","","Mississippi College","","W"
"southeastern-louisiana","Sun, Nov 22, 2015","","REG","@","Nebraska","Big Ten","L"
"southeastern-louisiana","Tue, Nov 24, 2015","","REG","@","Cincinnati (24)","AAC","L"
"southeastern-louisiana","Fri, Nov 27, 2015","","REG","N","Gardner-Webb","Big South","L"
"southeastern-louisiana","Sat, Nov 28, 2015","","REG","N","Arkansas-Pine Bluff","SWAC","L"
"southeastern-louisiana","Tue, Dec 1, 2015","","REG","","Loyola (LA)","","W"
"southeastern-louisiana","Fri, Dec 4, 2015","","REG","","Southern","SWAC","L"
"southeastern-louisiana","Sun, Dec 13, 2015","","REG","@","Florida State","ACC","L"
"southeastern-louisiana","Tue, Dec 15, 2015","","REG","@","Florida A&M","MEAC","L"
"southeastern-louisiana","Mon, Dec 21, 2015","","REG","@","Georgia Tech","ACC","L"
"southeastern-louisiana","Wed, Dec 30, 2015","","REG","@","Jackson State","SWAC","L"
"southeastern-louisiana","Mon, Jan 4, 2016","","REG","","Stephen F. Austin","Southland","L"
"southeastern-louisiana","Sat, Jan 9, 2016","","REG","@","Houston Baptist","Southland","L"
"southeastern-louisiana","Mon, Jan 11, 2016","","REG","@","Sam Houston State","Southland","L"
"southeastern-louisiana","Sat, Jan 16, 2016","","REG","","Incarnate Word","Southland","L"
"southeastern-louisiana","Mon, Jan 18, 2016","","REG","","Lamar","Southland","W"
"southeastern-louisiana","Tue, Jan 26, 2016","","REG","@","Texas A&M-Corpus Christi","Southland","L"
"southeastern-louisiana","Sat, Jan 30, 2016","","REG","@","Northwestern State","Southland","L"
"southeastern-louisiana","Mon, Feb 1, 2016","","REG","","McNeese State","Southland","W"
"southeastern-louisiana","Sat, Feb 6, 2016","","REG","","Abilene Christian","Southland","W"
"southeastern-louisiana","Tue, Feb 9, 2016","","REG","@","Central Arkansas","Southland","L"
"southeastern-louisiana","Sat, Feb 13, 2016","","REG","","Nicholls State","Southland","W"
"southeastern-louisiana","Mon, Feb 15, 2016","","REG","@","McNeese State","Southland","W"
"southeastern-louisiana","Sun, Feb 21, 2016","","REG","@","Abilene Christian","Southland","L"
"southeastern-louisiana","Wed, Feb 24, 2016","","REG","","New Orleans","Southland","W"
"southeastern-louisiana","Sat, Feb 27, 2016","","REG","","Central Arkansas","Southland","W"
"southeastern-louisiana","Mon, Feb 29, 2016","","REG","","Northwestern State","Southland","W"
"southeastern-louisiana","Thu, Mar 3, 2016","","REG","@","New Orleans","Southland","W"
"southeastern-louisiana","Sat, Mar 5, 2016","","REG","@","Nicholls State","Southland","L"
"southeastern-louisiana","Date","Network","Type","","Opponent","Conf",""
"southeastern-louisiana","Wed, Mar 9, 2016","","CTOURN","N","New Orleans","Southland","W"
